status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,final_time,new_reaction_count,positive_reactions,negative_reactions,interest
5189,3,113,183,120,74,38,0,0,0,1,0.980657867945849,39,112,1,2.6814159292035398
5190,1,21,2,0,20,0,1,0,0,0,0.9805671594838109,1,21,0,0.09523809523809523
5191,3,204,358,144,164,36,2,2,0,0,0.9805465731661853,40,202,2,2.4607843137254903
5192,2,43,0,1,42,1,0,0,0,0,0.9805420699092047,1,43,0,0.023255813953488372
5193,1,20,1,0,20,0,0,0,0,0,0.9804938207272695,0,20,0,0.05
5194,3,138,321,149,85,51,2,0,0,0,0.9801966057665492,53,138,0,3.4057971014492754
5195,1,20,0,0,19,1,0,0,0,0,0.9800791994238405,1,20,0,0.0
5196,3,197,324,163,158,37,1,1,0,0,0.9797498183418301,39,196,1,2.472081218274112
5197,3,263,353,198,209,52,1,1,0,0,0.9797379168769527,54,262,1,2.0950570342205324
5198,1,51,0,0,51,0,0,0,0,0,0.9796169722609019,0,51,0,0.0
5199,3,212,342,120,168,42,1,1,0,0,0.9792801929709949,44,211,1,2.1792452830188678
5200,3,145,402,153,86,57,0,1,0,1,0.9792689348285433,59,143,2,3.8275862068965516
5201,1,29,0,0,29,0,0,0,0,0,0.9791521718082603,0,29,0,0.0
5202,3,150,354,175,88,57,1,3,0,1,0.9788050993595404,62,146,4,3.526666666666667
5203,3,221,388,225,115,100,2,4,0,0,0.9786934829186638,106,217,4,2.773755656108597
5204,3,92,182,122,61,29,2,0,0,0,0.9786886580004702,31,92,0,3.3043478260869565
5205,1,24,0,2,24,0,0,0,0,0,0.9783576686123954,0,24,0,0.08333333333333333
5206,3,213,305,221,123,86,1,2,0,1,0.9783470537923696,90,210,3,2.4694835680751175
5207,1,40,2,0,39,1,0,0,0,0,0.9783412638905374,1,40,0,0.05
5208,1,40,0,2,40,0,0,0,0,0,0.9782254658538931,0,40,0,0.05
5209,3,219,437,247,146,70,1,2,0,0,0.978177216671958,73,217,2,3.1232876712328768
5210,3,245,305,185,209,35,1,0,0,0,0.9778796800500248,36,245,0,2.0
5211,1,23,0,0,22,1,0,0,0,0,0.9777642036745934,1,23,0,0.0
5212,3,218,635,349,163,52,1,1,0,1,0.9774174528870863,55,216,2,4.513761467889908
5213,3,303,604,291,198,100,3,1,1,0,0.9772994032219517,105,301,2,2.953795379537954
5214,3,214,462,167,143,69,0,0,2,0,0.9769555473853607,71,212,2,2.939252336448598
5215,3,179,390,224,123,49,4,3,0,0,0.9768420009772067,56,176,3,3.430167597765363
5216,3,177,373,227,141,34,1,1,0,0,0.9768394276875035,36,176,1,3.389830508474576
5217,3,57,1,14,57,0,0,0,0,0,0.9767972900686136,0,57,0,0.2631578947368421
5218,3,145,328,174,113,29,0,1,1,1,0.976782815314033,32,142,3,3.462068965517241
5219,1,15,0,0,15,0,0,0,0,0,0.9764907469327191,0,15,0,0.0
5220,3,14,0,6,14,0,0,0,0,0,0.9763755922185006,0,14,0,0.42857142857142855
5221,3,125,254,145,90,33,2,0,0,0,0.9760548959892386,35,125,0,3.192
5222,3,209,275,129,173,35,1,0,0,0,0.9760246598352258,36,209,0,1.9330143540669857
5223,1,17,0,0,17,0,0,0,0,0,0.9759107917658589,0,17,0,0.0
5224,3,151,218,230,112,34,3,2,0,0,0.9755646843007777,39,149,2,2.966887417218543
5225,3,163,269,243,105,53,1,4,0,0,0.9754479212804947,58,159,4,3.1411042944785277
5226,3,173,360,156,107,61,1,2,0,2,0.9754019237270499,66,169,4,2.9826589595375723
5227,3,233,3360,335,198,35,0,0,0,0,0.9753977421312822,35,233,0,15.858369098712446
5228,1,8,0,0,7,0,1,0,0,0,0.9751014921542005,1,8,0,0.0
5229,3,10,0,8,10,0,0,0,0,0,0.9749856941175562,0,10,0,0.8
5230,3,147,346,94,103,40,3,1,0,0,0.9746366917015589,44,146,1,2.993197278911565
5231,3,182,338,196,110,68,3,1,0,0,0.974636370040346,72,181,1,2.934065934065934
5232,3,46,0,10,44,1,0,1,0,0,0.9745231452934049,2,45,1,0.21739130434782608
5233,3,120,247,109,86,30,3,0,1,0,0.9740586665019761,34,119,1,2.966666666666667
5234,3,146,396,170,104,38,1,2,1,0,0.9737360403054366,42,143,3,3.8767123287671232
5235,3,189,391,138,142,45,1,1,0,0,0.9737231738569206,47,188,1,2.798941798941799
5236,1,35,0,0,35,0,0,0,0,0,0.9737144890041722,0,35,0,0.0
5237,1,21,1,0,21,0,0,0,0,0,0.9737106290696175,0,21,0,0.047619047619047616
5238,1,25,1,1,25,0,0,0,0,0,0.9736247455257729,0,25,0,0.08
5239,3,239,404,190,197,40,0,1,0,1,0.9735970826614635,42,237,2,2.485355648535565
5240,1,13,0,0,13,0,0,0,0,0,0.9716896316689617,0,13,0,0.0
5241,3,183,419,215,123,56,0,4,0,0,0.9712830518958551,60,179,4,3.4644808743169397
5242,1,95,0,4,88,0,0,7,0,0,0.9712788703000874,7,88,7,0.042105263157894736
5243,1,53,1,2,53,0,0,0,0,0,0.9709124981785934,0,53,0,0.05660377358490566
5244,3,146,304,169,111,31,2,2,0,0,0.9708208247329166,35,144,2,3.23972602739726
5245,3,109,358,139,76,31,1,1,0,0,0.970816321475936,33,108,1,4.559633027522936
5246,1,43,1,0,43,0,0,0,0,0,0.9707735405346203,0,43,0,0.023255813953488372
5247,3,158,333,164,110,47,0,0,1,0,0.9704686057047903,48,157,1,3.1455696202531644
5248,1,17,0,0,17,0,0,0,0,0,0.9703836871445845,0,17,0,0.0
5249,3,136,319,226,98,34,0,4,0,0,0.9703540943129976,38,132,4,4.007352941176471
5250,1,20,0,0,20,0,0,0,0,0,0.9702949086498238,0,20,0,0.0
5251,3,104,299,136,61,40,0,2,0,1,0.9700044485745745,43,101,3,4.1826923076923075
5252,3,30,0,9,29,1,0,0,0,0,0.9699095585167686,1,30,0,0.3
5253,3,124,305,109,91,30,1,2,0,0,0.9698886505379302,33,122,2,3.338709677419355
5254,1,17,0,0,16,1,0,0,0,0,0.9698455479354015,1,17,0,0.0
5255,3,165,413,227,107,52,2,4,0,0,0.9695467246686166,58,161,4,3.878787878787879
5256,1,6,0,0,6,0,0,0,0,0,0.969541899750423,0,6,0,0.0
5257,1,21,2,0,21,0,0,0,0,0,0.9694434714192754,0,21,0,0.09523809523809523
5258,3,144,220,178,96,47,1,0,0,0,0.9694299616483336,48,144,0,2.763888888888889
5259,1,36,0,0,36,0,0,0,0,0,0.9694257800525659,0,36,0,0.0
5260,1,17,0,0,17,0,0,0,0,0,0.9693903973191468,0,17,0,0.0
5261,3,205,257,275,125,73,1,5,0,1,0.9690793509262717,80,199,6,2.5951219512195123
5262,1,29,0,1,29,0,0,0,0,0,0.9689638745508403,0,29,0,0.034482758620689655
5263,3,162,386,296,106,52,1,1,0,2,0.9686200187142494,56,159,3,4.209876543209877
5264,3,166,384,294,107,58,0,1,0,0,0.9686164804409074,59,165,1,4.0843373493975905
5265,1,38,0,0,37,0,0,1,0,0,0.9685003607430502,1,37,1,0.0
5266,3,199,432,247,162,27,1,8,0,1,0.9684514682386893,37,190,9,3.4120603015075375
5267,3,186,398,302,145,35,3,3,0,0,0.9681423518130917,41,183,3,3.763440860215054
5268,1,18,0,0,18,0,0,0,0,0,0.968037490257686,0,18,0,0.0
5269,3,174,332,145,155,18,0,1,0,0,0.9680365252740473,19,173,1,2.7413793103448274
5270,3,38,0,14,38,0,0,0,0,0,0.9680062891200346,0,38,0,0.3684210526315789
5271,3,156,464,288,94,56,1,4,0,1,0.9676788380053016,62,151,5,4.82051282051282
5272,1,19,0,1,19,0,0,0,0,0,0.9675749414335346,0,19,0,0.05263157894736842
5273,3,122,307,131,87,33,0,0,1,1,0.9671111059645318,35,120,2,3.5901639344262297
5274,3,110,335,123,77,31,1,1,0,0,0.9667682151115794,33,109,1,4.163636363636364
5275,3,164,626,184,119,44,0,1,0,0,0.966763390193386,45,163,1,4.939024390243903
5276,1,15,0,0,15,0,0,0,0,0,0.9666685001355803,0,15,0,0.0
5277,3,148,347,146,104,39,1,3,0,1,0.9666482354791675,44,144,4,3.331081081081081
5278,1,6,0,0,6,0,0,0,0,0,0.9666144610518128,0,6,0,0.0
5279,3,106,324,138,82,21,1,2,0,0,0.9663175677523054,24,104,2,4.3584905660377355
5280,1,14,0,0,14,0,0,0,0,0,0.9663088828995571,0,14,0,0.0
5281,1,26,0,0,26,0,0,0,0,0,0.9663043796425765,0,26,0,0.0
5282,1,20,0,0,20,0,0,0,0,0,0.9661840783489516,0,20,0,0.0
5283,3,95,295,84,55,35,0,4,1,0,0.9661271443142682,40,90,5,3.9894736842105263
5284,3,150,526,255,114,36,0,0,0,0,0.9658370059002316,36,150,0,5.206666666666667
5285,3,18,1,3,18,0,0,0,0,0,0.9657218511860132,0,18,0,0.2222222222222222
5286,3,146,864,199,107,37,0,0,1,1,0.9653741354148674,39,144,2,7.280821917808219
5287,3,163,341,173,109,53,0,1,0,0,0.9652567290721585,54,162,1,3.1533742331288344
5288,3,150,398,187,105,38,2,3,1,1,0.9649000067870516,45,145,5,3.9
5289,3,115,281,151,81,33,0,0,1,0,0.9647967535377104,34,114,1,3.756521739130435
5290,3,155,375,233,112,41,0,2,0,0,0.9644371363016874,43,153,2,3.92258064516129
5291,3,168,703,160,116,49,0,3,0,0,0.9643325964074946,52,165,3,5.136904761904762
5292,3,158,623,155,114,37,1,2,2,2,0.964279200646153,44,152,6,4.924050632911392
5293,3,163,1138,200,116,43,3,0,0,1,0.9639829506690714,47,162,1,8.208588957055214
5294,1,19,0,1,18,1,0,0,0,0,0.9639006053985688,1,19,0,0.05263157894736842
5295,3,182,353,126,125,50,2,4,0,1,0.9638668309712142,57,177,5,2.631868131868132
5296,1,29,0,1,29,0,0,0,0,0,0.96383530817235,0,29,0,0.034482758620689655
5297,3,164,447,170,117,39,3,4,0,1,0.9638308049153693,47,159,5,3.7621951219512195
5298,1,23,0,0,23,0,0,0,0,0,0.9635216884897717,0,23,0,0.0
5299,1,7,0,0,7,0,0,0,0,0,0.9634058904531274,0,7,0,0.0
5300,3,116,250,111,68,45,0,2,1,0,0.9634049254694886,48,113,3,3.1120689655172415
5301,3,16,0,0,15,1,0,0,0,0,0.9633711510421341,1,16,0,0.0
5302,3,143,417,163,95,41,3,4,0,0,0.9633653611403019,48,139,4,4.055944055944056
5303,1,18,0,0,17,1,0,0,0,0,0.96305688803713,1,18,0,0.0
5304,1,8,0,1,7,1,0,0,0,0,0.9629436632901889,1,8,0,0.125
5305,3,144,383,196,87,54,0,3,0,0,0.9626033457269398,57,141,3,4.020833333333333
5306,3,158,324,215,119,33,1,5,0,0,0.9625972341638948,39,153,5,3.411392405063291
5307,1,6,0,0,6,0,0,0,0,0,0.9625940175517658,0,6,0,0.0
5308,1,22,0,0,22,0,0,0,0,0,0.9625007358000245,0,22,0,0.0
5309,3,121,442,104,73,48,0,0,0,0,0.9624778978539086,48,121,0,4.512396694214876
5310,1,26,0,1,26,0,0,0,0,0,0.9624280403659089,0,26,0,0.038461538461538464
5311,3,153,339,187,107,42,1,2,0,1,0.9621510900616014,46,150,3,3.4379084967320264
5312,1,10,0,0,10,0,0,0,0,0,0.9621305037439757,0,10,0,0.0
5313,1,13,0,0,13,0,0,0,0,0,0.9620166356746088,0,13,0,0.0
5314,3,202,323,166,132,67,0,3,0,0,0.9620166356746088,70,199,3,2.4207920792079207
5315,3,29,0,1,29,0,0,0,0,0,0.961678891401063,0,29,0,0.034482758620689655
5316,3,151,328,135,92,52,0,3,0,4,0.9616586267446502,59,144,7,3.066225165562914
5317,3,132,263,43,106,25,0,0,1,0,0.9615531218668187,26,131,1,2.3181818181818183
5318,3,145,142,97,93,52,0,0,0,0,0.9614965094933482,52,145,0,1.6482758620689655
5319,3,150,388,201,98,47,0,4,0,1,0.9611970429041375,52,145,5,3.9266666666666667
5320,3,12,1,3,12,0,0,0,0,0,0.96108864307539,0,12,0,0.3333333333333333
5321,3,193,631,206,133,57,2,0,1,0,0.9607525071079086,60,192,1,4.33678756476684
5322,3,214,530,209,141,65,4,3,0,1,0.9607441439163732,73,210,4,3.453271028037383
5323,1,24,1,0,23,1,0,0,0,0,0.9607435005939474,1,24,0,0.041666666666666664
5324,3,27,0,0,27,0,0,0,0,0,0.9606283458797289,0,27,0,0.0
5325,3,187,544,142,124,55,2,5,0,1,0.9603063630056152,63,181,6,3.6684491978609626
5326,3,173,429,166,132,37,2,0,2,0,0.9602783784800929,41,171,2,3.439306358381503
5327,1,48,4,2,48,0,0,0,0,0,0.9601754468919647,0,48,0,0.125
5328,3,190,511,197,142,46,0,1,0,1,0.9601622587822357,48,188,2,3.7263157894736842
5329,1,13,0,0,13,0,0,0,0,0,0.9601178695348553,0,13,0,0.0
5330,3,226,556,268,146,79,0,1,0,0,0.9598132563662383,80,225,1,3.646017699115044
5331,1,15,0,0,15,0,0,0,0,0,0.9596997099580843,0,15,0,0.0
5332,3,154,467,111,89,59,0,4,1,1,0.9593532808317902,65,148,6,3.7532467532467533
5333,3,98,346,142,68,28,1,1,0,0,0.9593523158481515,30,97,1,4.979591836734694
5334,3,30,0,4,30,0,0,0,0,0,0.9591773321483335,0,30,0,0.13333333333333333
5335,3,157,499,220,128,24,1,4,0,0,0.9588884803791485,29,153,4,4.579617834394904
5336,3,140,262,166,92,48,0,0,0,0,0.9587742906485687,48,140,0,3.057142857142857
5337,3,125,323,146,84,40,0,1,0,0,0.9587266847890594,41,124,1,3.752
5338,3,170,472,200,122,45,1,2,0,0,0.9584416929544293,48,168,2,3.9529411764705884
5339,1,25,0,0,25,0,0,0,0,0,0.9584359030525971,0,25,0,0.0
5340,1,22,1,0,22,0,0,0,0,0,0.9584153167349714,0,22,0,0.045454545454545456
5341,1,19,0,0,19,0,0,0,0,0,0.9583104551795658,0,19,0,0.0
5342,3,144,347,119,84,56,2,1,0,1,0.9582757157685725,60,142,2,3.236111111111111
5343,3,150,379,166,99,48,0,3,0,0,0.9579804307751295,51,147,3,3.6333333333333333
5344,1,14,0,0,14,0,0,0,0,0,0.957953089572033,0,14,0,0.0
5345,1,27,0,0,27,0,0,0,0,0,0.9578472630329886,0,27,0,0.0
5346,3,218,354,155,177,38,2,1,0,0,0.9578096286710792,41,217,1,2.334862385321101
5347,3,163,347,185,122,39,0,1,1,0,0.957518525273404,41,161,2,3.263803680981595
5348,1,23,1,0,22,1,0,0,0,0,0.9574998689230557,1,23,0,0.043478260869565216
5349,1,32,1,0,32,0,0,0,0,0,0.9574085171385919,0,32,0,0.03125
5350,3,152,333,104,98,49,1,2,1,1,0.9573850358700502,54,148,4,2.875
5351,1,21,1,0,21,0,0,0,0,0,0.9570553331268268,0,21,0,0.047619047619047616
5352,3,135,326,122,86,44,1,1,0,3,0.957035390131627,49,131,4,3.3185185185185184
5353,1,38,1,0,38,0,0,0,0,0,0.9569212004010472,0,38,0,0.02631578947368421
5354,3,189,329,144,111,77,0,1,0,0,0.9565725196462628,78,188,1,2.502645502645503
5355,3,237,507,225,155,80,0,0,1,1,0.9564625115114507,82,235,2,3.088607594936709
5356,3,189,442,202,115,66,4,2,2,0,0.9564583299156829,74,185,4,3.4074074074074074
5357,1,22,1,0,21,1,0,0,0,0,0.9561109358057501,1,22,0,0.045454545454545456
5358,3,194,419,218,110,83,0,0,0,1,0.9559944944466799,84,193,1,3.283505154639175
5359,3,156,847,217,116,39,0,1,0,0,0.9556757281846953,40,155,1,6.82051282051282
5360,3,232,567,302,137,90,0,2,0,3,0.9556499952876633,95,227,5,3.7456896551724137
5361,1,46,1,1,46,0,0,0,0,0,0.9555338755898061,0,46,0,0.043478260869565216
5362,3,174,487,231,123,51,0,0,0,0,0.9551845515125957,51,174,0,4.126436781609195
5363,3,169,436,147,121,44,3,0,1,0,0.95518390819017,48,168,1,3.4497041420118344
5364,3,42,0,5,41,0,0,1,0,0,0.9550970596626868,1,41,1,0.11904761904761904
5365,3,207,995,191,127,78,1,1,0,0,0.9550665018474612,80,206,1,5.729468599033816
5366,1,24,0,0,24,0,0,0,0,0,0.9547210377048058,0,24,0,0.0
5367,3,208,502,156,133,71,2,1,0,1,0.9547203943823799,75,206,2,3.1634615384615383
5368,3,71,0,11,71,0,0,0,0,0,0.9546245393409355,0,71,0,0.15492957746478872
5369,3,218,469,182,130,85,0,1,1,1,0.9546155328269742,88,215,3,2.9862385321100917
5370,1,5,0,0,5,0,0,0,0,0,0.9546062046518001,0,5,0,0.0
5371,1,19,1,0,19,0,0,0,0,0,0.9545631020492714,0,19,0,0.05263157894736842
5372,3,172,501,227,103,66,1,2,0,0,0.9542578455582286,69,170,2,4.232558139534884
5373,1,14,0,0,13,1,0,0,0,0,0.9541414041991585,1,14,0,0.0
5374,3,207,1122,180,126,79,1,0,0,1,0.9538145964068513,81,206,1,6.2898550724637685
5375,3,219,590,125,160,55,1,2,0,1,0.9538068765377417,59,216,3,3.2648401826484017
5376,1,28,0,0,28,0,0,0,0,0,0.9537936884280127,0,28,0,0.0
5377,1,25,1,0,25,0,0,0,0,0,0.9536778903913684,0,25,0,0.04
5378,3,158,853,241,96,60,1,1,0,0,0.9533301746202226,62,157,1,6.924050632911392
5379,3,226,524,133,117,106,2,0,0,1,0.9532150199060042,109,225,1,2.9070796460176993
5380,3,163,857,195,111,51,0,1,0,0,0.9528894987585486,52,162,1,6.45398773006135
5381,3,193,544,234,115,76,1,1,0,0,0.9528676257960713,78,192,1,4.0310880829015545
5382,1,46,0,0,46,0,0,0,0,0,0.9527772389952461,0,46,0,0.0
5383,3,132,722,161,84,44,1,2,0,1,0.9527524710818528,48,129,3,6.6893939393939394
5384,1,18,0,0,18,0,0,0,0,0,0.9524028253434297,0,18,0,0.0
5385,3,163,767,176,98,64,0,1,0,0,0.9522896005964886,65,162,1,5.785276073619632
5386,3,128,630,140,79,44,0,5,0,0,0.9522892789352757,49,123,5,6.015625
5387,3,14,0,0,14,0,0,0,0,0,0.951941241502917,0,14,0,0.0
5388,3,114,324,148,68,43,0,3,0,0,0.951824478482634,46,111,3,4.140350877192983
5389,3,153,423,104,77,73,0,2,1,0,0.9513632163033342,76,150,3,3.4444444444444446
5390,3,133,333,116,54,75,1,1,1,1,0.9513326584881087,79,130,3,3.3759398496240602
5391,3,143,1366,203,101,42,0,0,0,0,0.9510142138873369,42,143,0,10.972027972027972
5392,1,11,0,0,11,0,0,0,0,0,0.9508437334444995,0,11,0,0.0
5393,3,61,83,64,55,6,0,0,0,0,0.950832475302048,6,61,0,2.4098360655737703
5394,1,7,0,0,7,0,0,0,0,0,0.9505822228784111,0,7,0,0.0
5395,3,5,0,0,5,0,0,0,0,0,0.9505529517080371,0,5,0,0.0
5396,1,18,0,1,18,0,0,0,0,0,0.9504413352671606,0,18,0,0.05555555555555555
5397,3,222,1800,183,142,67,3,8,2,0,0.9504358670265413,80,212,10,8.932432432432432
5398,1,41,1,0,41,0,0,0,0,0,0.9501087375730212,0,41,0,0.024390243902439025
5399,3,149,429,117,95,50,2,2,0,0,0.9500978010917824,54,147,2,3.664429530201342
5400,1,29,0,0,29,0,0,0,0,0,0.9500887945778212,0,29,0,0.0
5401,3,30,1,0,30,0,0,0,0,0,0.9499723532187512,0,30,0,0.03333333333333333
5402,3,54,48,40,43,11,0,0,0,0,0.9499279639713709,11,54,0,1.6296296296296295
5403,3,163,354,150,100,60,1,2,0,0,0.9496317139942893,63,161,2,3.0920245398773005
5404,1,14,0,1,14,0,0,0,0,0,0.9496262457536699,0,14,0,0.07142857142857142
5405,1,30,0,0,30,0,0,0,0,0,0.9495162376188578,0,30,0,0.0
5406,3,182,584,158,105,76,0,0,1,0,0.949509161072174,77,181,1,4.076923076923077
5407,1,13,0,0,13,0,0,0,0,0,0.9491858915532088,0,13,0,0.0
5408,3,200,417,139,109,87,1,2,1,0,0.9491643402519444,91,197,3,2.78
5409,1,38,0,1,38,0,0,0,0,0,0.9490478988928742,0,38,0,0.02631578947368421
5410,3,188,498,182,108,77,2,0,0,1,0.9490057612739843,80,187,1,3.617021276595745
5411,3,180,439,123,113,62,1,4,0,0,0.9489916081806167,67,176,4,3.1222222222222222
5412,1,36,5,5,35,1,0,0,0,0,0.9487252726963348,1,36,0,0.2777777777777778
5413,1,19,0,0,19,0,0,0,0,0,0.9487008264441543,0,19,0,0.0
5414,1,35,0,0,35,0,0,0,0,0,0.9485837417626584,0,35,0,0.0
5415,3,178,1320,169,89,83,4,2,0,0,0.9482360259915127,89,176,2,8.365168539325843
5416,3,198,473,112,109,87,1,0,1,0,0.94815368072101,89,197,1,2.9545454545454546
5417,3,179,489,114,116,62,0,1,0,0,0.9481234445669974,63,178,1,3.368715083798883
5418,1,34,1,0,34,0,0,0,0,0,0.9481231229057845,0,34,0,0.029411764705882353
5419,3,30,0,3,29,0,0,1,0,0,0.9481009282820944,1,29,1,0.1
5420,3,169,881,141,83,82,0,4,0,0,0.9477760504570645,86,165,4,6.047337278106509
5421,1,21,1,0,21,0,0,0,0,0,0.9476580007919299,0,21,0,0.047619047619047616
5422,3,41,0,4,41,0,0,0,0,0,0.947194165322927,0,41,0,0.0975609756097561
5423,3,230,906,215,158,65,1,4,1,1,0.9471558876385917,72,224,6,4.873913043478261
5424,3,236,703,141,155,76,2,3,0,0,0.946733546466053,81,233,3,3.5762711864406778
5425,1,18,3,0,18,0,0,0,0,0,0.9467332248048401,0,18,0,0.16666666666666666
5426,3,4,0,0,4,0,0,0,0,0,0.9466737174804535,0,4,0,0.0
5427,3,160,466,201,100,54,0,6,0,0,0.9462832207679919,60,154,6,4.16875
5428,3,24,0,1,24,0,0,0,0,0,0.94626971099705,0,24,0,0.041666666666666664
5429,1,76,2,1,76,0,0,0,0,0,0.9459470848005106,0,76,0,0.039473684210526314
5430,3,201,672,154,131,67,2,0,0,1,0.9459432248659557,70,200,1,4.109452736318408
5431,1,44,0,0,44,0,0,0,0,0,0.9458039455607696,0,44,0,0.0
5432,1,29,1,1,29,0,0,0,0,0,0.9458036238995567,0,29,0,0.06896551724137931
5433,3,30,0,6,29,1,0,0,0,0,0.9457585913297507,1,30,0,0.2
5434,3,232,457,113,140,76,0,12,1,3,0.945358766442115,92,216,16,2.456896551724138
5435,1,16,0,0,15,1,0,0,0,0,0.9453410750754054,1,16,0,0.0
5436,1,38,0,0,38,0,0,0,0,0,0.94490136419737,0,38,0,0.0
5437,3,203,536,130,124,74,3,2,0,0,0.9445430336061985,79,201,2,3.2807881773399017
5438,1,9,0,0,9,0,0,0,0,0,0.9444156557658898,0,9,0,0.0
5439,1,59,0,0,58,1,0,0,0,0,0.9443622600045483,1,59,0,0.0
5440,3,174,346,115,106,65,0,3,0,0,0.9440689049783828,68,171,3,2.6494252873563218
5441,1,22,0,0,21,1,0,0,0,0,0.9439614701332739,1,22,0,0.0
5442,3,52,0,8,52,0,0,0,0,0,0.9439560018926546,0,52,0,0.15384615384615385
5443,1,18,0,0,18,0,0,0,0,0,0.9439531069417385,0,18,0,0.0
5444,1,72,2,0,71,1,0,0,0,0,0.9438968162294809,1,72,0,0.027777777777777776
5445,3,256,546,135,161,91,1,3,0,0,0.9436288724391345,95,253,3,2.66015625
5446,1,12,0,0,12,0,0,0,0,0,0.9436053911705927,0,12,0,0.0
5447,1,13,0,0,13,0,0,0,0,0,0.9435043895497418,0,13,0,0.0
5448,3,162,352,101,85,72,1,4,0,0,0.9430479522886356,77,158,4,2.7962962962962963
5449,3,7,0,0,7,0,0,0,0,0,0.9430267226485841,0,7,0,0.0
5450,1,38,3,0,38,0,0,0,0,0,0.9430264009873712,0,38,0,0.07894736842105263
5451,3,14,0,4,14,0,0,0,0,0,0.9426786852162254,0,14,0,0.2857142857142857
5452,3,113,592,127,92,18,2,1,0,0,0.9425911933663165,21,112,1,6.3628318584070795
5453,3,239,408,162,168,68,1,1,0,1,0.9425638521632199,71,237,2,2.3849372384937237
5454,1,37,1,1,37,0,0,0,0,0,0.9425275044461621,0,37,0,0.05405405405405406
5455,3,242,415,112,158,78,0,5,0,1,0.9425059531448977,84,236,6,2.177685950413223
5456,1,19,0,0,19,0,0,0,0,0,0.9422389743381901,0,19,0,0.0
5457,1,30,0,1,29,1,0,0,0,0,0.9422138847635838,1,30,0,0.03333333333333333
5458,1,63,3,0,61,1,1,0,0,0,0.9421234979627587,2,63,0,0.047619047619047616
5459,3,184,941,162,119,62,0,2,1,0,0.9420993733717912,65,181,3,5.994565217391305
5460,1,32,0,1,32,0,0,0,0,0,0.9417503709557937,0,32,0,0.03125
5461,3,199,515,118,150,44,3,2,0,0,0.9416358595640011,49,197,2,3.180904522613065
5462,3,84,79,77,70,12,0,2,0,0,0.9415747439335499,14,82,2,1.8571428571428572
5463,3,179,454,113,125,52,0,2,0,0,0.9412974719680295,54,177,2,3.1675977653631286
5464,3,8,0,1,8,0,0,0,0,0,0.9412945770171134,0,8,0,0.125
5465,3,123,356,109,81,39,1,1,1,0,0.9411733107398498,42,121,2,3.7804878048780486
5466,3,52,39,14,39,12,1,0,0,0,0.9408262382911298,13,52,0,1.0192307692307692
5467,3,99,325,73,84,15,0,0,0,0,0.9407368164739434,15,99,0,4.02020202020202
5468,3,170,726,148,100,64,2,3,1,0,0.9407310265721112,70,166,4,5.141176470588236
5469,1,50,4,3,50,0,0,0,0,0,0.9407242716866402,0,50,0,0.14
5470,1,23,1,0,23,0,0,0,0,0,0.9407104402544855,0,23,0,0.043478260869565216
5471,1,25,0,0,25,0,0,0,0,0,0.9402594712339986,0,25,0,0.0
5472,3,206,378,149,137,67,0,2,0,0,0.9399281601847107,69,204,2,2.558252427184466
5473,1,16,0,0,16,0,0,0,0,0,0.9399214052992398,0,16,0,0.0
5474,1,25,0,0,25,0,0,0,0,0,0.9398985673531238,0,25,0,0.0
5475,1,19,0,0,19,0,0,0,0,0,0.9398094671971503,0,19,0,0.0
5476,3,128,571,110,92,35,0,0,0,1,0.9398059289238084,36,127,1,5.3203125
5477,3,54,100,28,36,18,0,0,0,0,0.9397978873934859,18,54,0,2.3703703703703702
5478,1,10,0,0,10,0,0,0,0,0,0.9397837343001183,0,10,0,0.0
5479,3,108,168,43,69,38,0,0,1,0,0.9394582131526626,39,107,1,1.9537037037037037
5480,3,122,307,70,93,24,0,3,1,1,0.9394331235780564,29,117,5,3.0901639344262297
5481,1,33,1,0,32,1,0,0,0,0,0.9393205421535411,1,33,0,0.030303030303030304
5482,3,228,1030,192,149,62,0,6,10,1,0.9389725047211824,79,211,17,5.359649122807017
5483,3,152,358,121,94,54,2,2,0,0,0.938857350006964,58,150,2,3.151315789473684
5484,3,170,793,194,120,43,2,5,0,0,0.9388161773717126,50,165,5,5.805882352941176
5485,3,165,1630,169,119,42,0,3,1,0,0.9385080259297537,46,161,4,10.903030303030302
5486,1,552,0,3,551,1,0,0,0,0,0.9384118492270963,1,552,0,0.005434782608695652
5487,3,180,994,224,112,60,1,6,1,0,0.938393514537961,68,173,7,6.766666666666667
5488,1,172,9,2,169,1,2,0,0,0,0.9383629567227354,3,172,0,0.06395348837209303
5489,3,227,473,154,148,74,2,2,0,1,0.9383401187766195,79,224,3,2.762114537444934
5490,1,9,0,0,9,0,0,0,0,0,0.9380811815002343,0,9,0,0.0
5491,3,110,328,126,78,29,0,2,0,1,0.938066063423228,32,107,3,4.127272727272727
5492,1,27,0,0,27,0,0,0,0,0,0.9380457987668153,0,27,0,0.0
5493,1,477,3,0,475,2,0,0,0,0,0.9379547686435643,2,477,0,0.006289308176100629
5494,3,213,1688,265,123,86,1,3,0,0,0.9379332173423,90,210,3,9.169014084507042
5495,1,7,0,0,7,0,0,0,0,0,0.937930000730171,0,7,0,0.0
5496,1,250,1,0,248,1,0,1,0,0,0.9378711367282101,2,249,1,0.004
